,artist_name,track_name,track_id,popularity,genre,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,beat_duration,tatum_duration
1658,IU,BBIBBI,4as4XEOR03oGm1STUKl6pa,68,K-Pop,2018,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894,194426,4,1.6686033043478259,0.20858751082251084
1659,BTS,Outro: Tear,27yKZtF7WLdmlLoW8qMssq,65,K-Pop,2018,0.711,0.903,6,-2.723,0,0.246,0.327,0.0,0.0887,0.469,140.02,284981,4,1.7005922424242423,0.21421175304878048
1660,NCT DREAM,Life Is Still Going On,3THdOskGxdJcRbp0DcS4s0,70,K-Pop,2021,0.681,0.749,0,-3.436,0,0.0701,0.158,0.0,0.303,0.676,150.039,218587,4,1.5926839552238805,0.19985283858998143
1661,Red Velvet,Rainbow Halo,7h5MKRZUiYDshjH5UgAbNp,65,K-Pop,2022,0.644,0.821,5,-3.187,0,0.0761,0.059,0.0,0.0562,0.683,154.979,208560,4,1.5498164885496184,0.19336886363636363
1662,aespa,Lucid Dream,285Bh5EkbxGGE76ge8JDbH,65,K-Pop,2021,0.7,0.753,11,-3.841,0,0.0441,0.0539,1.72e-05,0.072,0.146,97.998,210560,4,2.4593379518072283,0.30558410714285716
1663,ITZY,SWIPE,5o0urLKhjQLIFMoJH5SSrY,68,K-Pop,2021,0.781,0.757,1,-4.268,1,0.0547,0.00151,0.0,0.19,0.666,96.009,177893,4,2.5171266666666665,0.31220320284697506
1664,BTS,Epilogue: Young Forever,6BskTMfDjXVzeqQHOau5Vi,66,K-Pop,2016,0.606,0.815,5,-3.818,0,0.232,0.04,0.0,0.119,0.386,88.054,171803,4,2.713497903225807,0.3424158906882592
1665,Red Velvet,Red Flavor,7nKQ5WAcjnG48knyLuo8gO,66,K-Pop,2017,0.709,0.917,9,-3.315,1,0.189,0.0409,0.0,0.0839,0.515,125.042,191139,4,1.9029678787878788,0.2409455216284987
1666,EXO,The Eve,2ujA6F1cpk3m8lsPE5aKua,67,K-Pop,2017,0.636,0.702,0,-5.352,0,0.0334,0.0223,0.0,0.293,0.516,135.104,176026,4,1.7416028282828282,0.22222458974358975
1667,BTS,Don't Leave Me,3zIG0WuI5RoJsFYnErkFDU,66,K-Pop,2018,0.62,0.778,8,-4.622,0,0.0724,0.116,0.0,0.312,0.386,147.012,227413,4,1.601419124087591,0.20390538745387454
1668,BLACKPINK,You Never Know,39kzWAiVPpycdMpr745oPj,64,K-Pop,2020,0.477,0.435,5,-6.497,1,0.0523,0.237,0.0,0.12,0.322,144.144,231202,4,1.6851445454545453,0.20909231775700932
1669,CHUNG HA,Killing Me,3QD0Y1tTngihByjdWC99lG,65,K-Pop,2021,0.722,0.851,10,-2.589,1,0.264,0.35,0.0,0.0661,0.763,122.012,164053,4,1.9350901204819275,0.24668202743902443
1670,BTS,Awake,3gxNkvcP8scSzL6mGznTn3,66,K-Pop,2016,0.35,0.498,3,-6.589,1,0.0332,0.023,1.99e-06,0.269,0.34,142.803,226161,4,1.6710364122137407,0.20968343511450382
1671,NCT DREAM,Arcade,4T9hw59r85ZkesNoYWQIJg,66,K-Pop,2022,0.607,0.676,1,-3.096,1,0.174,0.0396,0.0,0.265,0.562,169.776,207720,4,1.394759655172414,0.1764962326388889
1672,BTS,Autumn Leaves,158kubraiqKrcYpRsDHrBU,64,K-Pop,2015,0.619,0.804,10,-3.301,0,0.0424,0.0135,0.0,0.127,0.314,104.978,267151,4,2.28569389380531,0.2857257802197802
1673,NCT DREAM,Never Goodbye,5EAfUqytXYbH0yUZR3QGli,67,K-Pop,2022,0.786,0.572,11,-4.967,1,0.0399,0.282,0.0,0.0808,0.539,91.977,212800,4,2.6078582500000005,0.3261005900621118
1674,TWICE,Perfect World,0iuZMy88H6vxDA2oaJNhJg,66,K-Pop,2021,0.684,0.877,3,-2.322,0,0.0611,0.0477,0.0,0.344,0.599,134.98,182680,4,1.7741406,0.2224040198511166
1675,Block B,Nillili Mambo,4fZYGHiRcKxwVSnF498uaE,64,K-Pop,2012,0.756,0.837,2,-2.711,0,0.0524,0.0131,0.0,0.0943,0.537,109.937,205280,4,2.1946628571428572,0.272956576819407
1676,Jessi,NUNU NANA,2cUzIBGMvx2BZ2Q1fzjdl1,69,K-Pop,2020,0.743,0.689,7,-2.846,1,0.0289,0.0198,0.0,0.708,0.504,104.936,195836,4,2.2593697619047615,0.2866308955223881
1677,CL,Hello Bitches,72ysGFB4mZTgQsPqN9PzPS,67,K-Pop,2015,0.714,0.884,11,-2.932,1,0.113,0.00985,0.0,0.439,0.584,145.075,178177,4,1.6246857943925233,0.20700856132075468
1678,TWICE,Heart Shaker,52FCAZn0YEkZfF0BtiAUMW,65,K-Pop,2017,0.564,0.944,8,-0.532,1,0.0647,0.105,0.0,0.154,0.857,164.062,186893,4,1.4473203968253967,0.18305115537848607
1679,Hwa Sa,I`m a B,1AToLLvWghQgiBFef1iGuR,67,K-Pop,2021,0.711,0.77,10,-4.724,0,0.0826,0.135,8.9e-06,0.18,0.927,139.968,167333,4,1.723957052631579,0.21440412987012988
1680,Apink,Dilemma,3j0x2BUUtm2obQXS1lZuN3,66,K-Pop,2022,0.647,0.845,5,-4.084,0,0.0618,0.0438,0.0,0.108,0.432,130.04,209207,4,1.82594592920354,0.23081561247216037
1681,BTS,Intro : Persona,2GXWzWPsYlTZcvVW8JIu69,65,K-Pop,2019,0.486,0.871,9,-4.475,0,0.337,0.0278,0.0,0.313,0.659,85.411,171023,4,2.8209453448275865,0.35468163829787236
1682,MOMOLAND,BBoom BBoom,3BPoSr2pO34Aan6alFfVto,67,K-Pop,2018,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863,4,1.9137197222222224,0.2381276605504587
1683,The Greeting Committee,Hands Down,0dqJjKKxuKD5Dt3QH2n4CG,57,K-Pop,2015,0.426,0.634,4,-7.116,1,0.0341,0.404,0.00356,0.222,0.284,98.925,257693,4,2.418638846153846,0.3061089830508475
1684,Stray Kids,CHEESE,7qpSatdWQcRHA3hpedL2u4,66,K-Pop,2021,0.376,0.946,2,-2.388,1,0.268,0.0302,0.0,0.147,0.581,89.657,182080,3,1.7975258163265304,0.3019793220338983
1685,ATEEZ,Answer,3IdPtyJHB1WVPM4eCiCAKM,64,K-Pop,2020,0.565,0.903,7,-1.918,1,0.0499,0.0746,0.0,0.359,0.54,97.968,219760,4,2.4284201123595506,0.30613932584269665
1686,NCT DREAM,Hello Future,332GJ8ykVuEt3jOT1sy7j6,69,K-Pop,2021,0.545,0.803,1,-2.283,1,0.0526,0.0261,0.0,0.114,0.5,170.006,220920,4,1.4097233986928104,0.17651025974025975
1687,NCT,Baby Don’t Stop,1EYSS9Lp7a9f20C3FaOVgI,64,K-Pop,2018,0.827,0.739,8,-6.391,1,0.0744,0.0214,4.13e-06,0.043,0.352,95.999,183020,4,2.4660597260273978,0.31256192439862546
1688,KWON EUN BI,Glitch,3Xzyta15TXF33ggEjA5FxN,65,K-Pop,2022,0.758,0.696,6,-3.17,0,0.173,0.103,7.92e-06,0.101,0.459,138.045,224837,4,1.6891335877862594,0.21739068493150684
1689,(G)I-DLE,HWAA,5FiXhM80sP4yg6tEnHkZZn,66,K-Pop,2021,0.384,0.868,6,-3.226,0,0.0711,0.0458,5.82e-06,0.0797,0.233,95.027,197320,4,2.544094266666667,0.3191448355263158
1690,ENHYPEN,Go Big or Go Home,6IqKFke4ZhKbGYULllEezY,68,K-Pop,2021,0.766,0.844,10,-3.993,0,0.0575,0.0502,0.0,0.269,0.823,122.019,201707,4,1.9676548,0.2459484328358209
1691,SEVENTEEN,Pretty U,1117juaaAkSIUsQxTmmcKM,66,K-Pop,2016,0.642,0.931,8,-2.82,1,0.163,0.0173,0.0,0.0815,0.884,155.088,207300,4,1.5484037121212122,0.19351165725047081
1692,Tech N9ne,Worldwide Choppers,2Lo2BWhhlZSJds2yBhxoet,56,K-Pop,2011,0.746,0.853,1,-4.452,1,0.13,0.00285,0.0,0.376,0.362,130.028,326427,4,1.8317065536723165,0.23081480169971672
1693,ATEEZ,INCEPTION,7zC6xvBPnIC92K06pMpstY,63,K-Pop,2020,0.607,0.886,4,-3.77,0,0.0847,0.108,0.0,0.31,0.616,149.941,210813,4,1.5800762595419848,0.19981929118773947
1694,NCT 127,Cherry Bomb,3o8QzWsiiqTUVgBZfHgF58,64,K-Pop,2017,0.713,0.603,6,-4.896,0,0.287,0.000759,5.51e-06,0.0453,0.799,78.027,236667,4,3.0720393421052634,0.3844141803278689
1695,AleXa,Wonderland (From “American Song Contest”),12gIiC7uS9fvSVTvu66YDO,61,K-Pop,2022,0.661,0.935,5,-2.217,0,0.0369,0.137,0.0,0.185,0.605,99.978,164723,4,2.420286417910448,0.3003288235294117
1696,BTS,Lights,3TDUktzfYXMWjkWqwoT5F1,67,K-Pop,2020,0.608,0.644,5,-5.588,1,0.0314,0.156,0.0,0.124,0.431,99.005,292853,4,2.435213675213675,0.3031368008474577
1697,BLACKPINK,Bet You Wanna (feat. Cardi B),7iAgNZdotu40NwtoIWJHFe,63,K-Pop,2020,0.653,0.662,7,-6.168,1,0.162,0.00465,0.0,0.0626,0.674,111.712,161168,4,2.132420833333333,0.26754199312714777
1698,IZ*ONE,FIESTA,6Ihdn6wW2UBhfTKWbP29KA,66,K-Pop,2020,0.756,0.927,7,-2.116,1,0.0594,0.0617,0.0,0.343,0.723,123.005,217760,4,1.9309898198198197,0.2435926923076923
1699,NCT DREAM,Fire Alarm,4HhjBzw5QUpkPzswMsIWZR,65,K-Pop,2022,0.659,0.922,4,-3.241,0,0.0809,0.033,0.0,0.355,0.689,139.947,192507,4,1.7064867272727273,0.21430038636363635
1700,TOMORROW X TOGETHER,Magic,4Wh5WGtov1VJ6EJ8OQgNeS,64,K-Pop,2021,0.654,0.88,8,-4.819,1,0.413,0.00303,0.0,0.32,0.51,108.236,159750,4,2.2325994117647054,0.27588282142857146
1701,NCT DREAM,Better Than Gold,0tIkUSA5njpsBaTAx3z25z,65,K-Pop,2022,0.713,0.842,0,-3.225,1,0.0402,0.0526,0.0,0.0834,0.715,110.039,200747,4,2.1884275555555557,0.2727947107438016
1702,BTS,Trivia 起 : Just Dance,4YDHRtzm0OGuieCTVQjVuk,64,K-Pop,2018,0.723,0.906,1,-4.777,0,0.281,0.0929,0.0,0.0771,0.393,125.023,225221,4,1.8945002586206898,0.23991578260869562
1703,ATEEZ,Don't Stop,1BrZwASv0NW4L61k4IJU3k,64,K-Pop,2022,0.652,0.725,8,-6.063,0,0.0942,0.0123,1.48e-05,0.0888,0.75,136.884,190302,4,1.7144351376146785,0.21938554778554778
1704,BTS,War of Hormone,29SjtKzBoJDgyIBusHylIS,64,K-Pop,2014,0.612,0.993,9,-1.895,1,0.24,0.116,0.0,0.307,0.488,98.004,265602,4,2.4275262037037035,0.30633335648148147
1705,The Naked And Famous,Punching In A Dream,5PtEpuVX03k9bOUwilL5EO,62,K-Pop,2010,0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,238133,4,2.071712368421053,0.2607043076923077
1706,Loco,Say Yes,27zrFrtUtWl2urlvjOn5xc,70,K-Pop,2016,0.696,0.778,1,-4.653,0,0.0585,0.352,0.0,0.329,0.41,94.996,218897,4,2.5141172289156626,0.31602741741741747
1707,HyunA,I'm Not Cool,5iIpbD34k4wnuRMZDNnuWf,68,K-Pop,2021,0.883,0.845,11,-2.069,1,0.0585,0.0161,0.00157,0.29,0.656,116.004,174173,4,2.0258732142857134,0.25860764350453175
1708,ENHYPEN,Not For Sale,3dG1jxbfBIZvzyFwAcsmS0,66,K-Pop,2021,0.583,0.589,2,-6.621,1,0.203,0.0612,0.0,0.108,0.56,192.13,181196,4,1.2534012765957452,0.15667096660808436
1709,EVERGLOW,FIRST,021L6LlBBtr34BmFRHd9Ic,65,K-Pop,2021,0.611,0.864,6,-2.345,0,0.0654,0.00852,1.68e-06,0.136,0.455,152.02,212280,4,1.5641101503759398,0.19737195488721804
1710,TWICE,UP NO MORE,1LiNP5q2thWScdvCRkJ584,62,K-Pop,2020,0.709,0.88,2,-2.734,1,0.0585,0.0298,4.46e-06,0.103,0.713,119.948,214240,4,1.9526386792452828,0.24996355769230771
1711,JOY,Hello,3cGp1jXxLReLKz7QgVbWZR,66,K-Pop,2021,0.392,0.894,2,-1.399,1,0.0459,0.351,0.0,0.349,0.644,185.869,218880,4,1.2697529585798817,0.16136241017964073
1712,BTS,Spine Breaker,0F3Dpp18yIxIm7XRmn0LBj,64,K-Pop,2014,0.679,0.927,0,-1.058,1,0.15,0.164,0.0,0.437,0.861,93.989,238530,4,2.567933736263736,0.3193759299191375
1713,NCT,BOSS,0ErzcmZ2gIwX7X0xSMQPix,65,K-Pop,2018,0.787,0.543,10,-6.7,0,0.037,0.0233,0.0,0.0861,0.332,99.026,210641,4,2.425461882352941,0.3032250872093023
1714,(G)I-DLE,Never Stop Me,0ckILmtBH2r5UFOtTf2cN0,64,K-Pop,2022,0.665,0.914,2,-2.535,1,0.138,0.0364,0.0,0.337,0.575,149.939,144240,4,1.57620625,0.19978670454545455
1715,TOMORROW X TOGETHER,No Rules,1lb61ya67YS87CtjYN0bil,63,K-Pop,2021,0.747,0.736,5,-4.636,0,0.0544,0.00158,3.3e-05,0.214,0.703,120.03,186076,4,2.0108462222222223,0.24997577656675748
1716,BTS,Converse High,6ZITsss1URNOIKhniylpBP,62,K-Pop,2015,0.724,0.793,1,-3.982,1,0.0895,0.0597,0.0,0.201,0.817,98.003,209715,4,2.407597906976744,0.30634820588235295
1717,Stray Kids,MIROH,2sFWzfV3kqAwXEWM9BjzwH,65,K-Pop,2019,0.564,0.979,9,-3.102,1,0.104,0.0091,0.0,0.249,0.505,126.059,207617,4,1.8945137383177568,0.23784266821345706
1718,IZ*ONE,La Vie en Rose,3WfaJhCL4p2JbdffJjV6Va,66,K-Pop,2018,0.699,0.907,9,-1.208,0,0.0544,0.0868,0.0,0.115,0.621,115.978,218994,4,2.079318039215686,0.2587037831325301
1719,NCT DREAM,BOOM,6rcn967QN5JtkPOBDwYIuT,66,K-Pop,2019,0.914,0.516,5,-4.178,0,0.0918,0.131,0.0,0.0441,0.702,119.969,195080,4,2.0002015625,0.2506891927083333
1720,2KBABY,MAD,5LXdAueF0raRI8ZF3ywdWM,57,K-Pop,2020,0.559,0.474,11,-6.495,1,0.341,0.0704,0.0,0.238,0.204,79.626,189890,1,3.082602950819673,0.384514693877551
1721,EXO,CALL ME BABY,6Rx0ORYPP3GH9rTvGS5Vy8,64,K-Pop,2015,0.692,0.886,1,-2.519,1,0.0519,0.284,0.0,0.341,0.879,100.03,211013,4,2.395816860465117,0.2994927246376812
1722,TAEYEON,Weekend,6cqH1q7g5GeRVQVMK1Vc7f,63,K-Pop,2021,0.74,0.854,8,-2.209,1,0.0525,0.0783,0.000532,0.253,0.856,114.029,233413,4,2.1003570370370372,0.2631677064220183
1723,Suzy,Dream,3JBnDOUd18QKjDqSYuOfpm,65,K-Pop,2016,0.718,0.476,4,-9.205,1,0.139,0.422,0.0,0.0876,0.448,48.973,222415,4,4.951591162790697,0.6133091620111732
1724,TOMORROW X TOGETHER,Ghosting,6mS8cd33jFrighnLc0obxQ,62,K-Pop,2020,0.413,0.878,9,-4.942,1,0.0694,0.00319,0.000961,0.305,0.694,151.989,223492,4,1.5863538405797102,0.19754318996415768
1725,ITZY,DALLA DALLA,38rUIlTX93Aoif3WcY1wv6,66,K-Pop,2019,0.79,0.853,11,-4.564,0,0.0666,0.00116,4.23e-05,0.329,0.713,125.0,199874,4,1.9185904901960782,0.23977014598540144
1726,BTS,2! 3!,3KVOfGrYVjoP1w8T2HVltm,65,K-Pop,2016,0.442,0.928,7,-4.096,1,0.207,0.0257,0.0,0.1,0.601,169.847,272537,4,1.4066339790575917,0.17653198818897636
1727,BTS,All Night (BTS World Original Soundtrack) [Pt. 3],70sKIAQgaVN2zWEEyOpyMZ,61,K-Pop,2019,0.725,0.706,5,-4.766,1,0.121,0.193,0.0,0.109,0.667,120.042,216874,4,1.9887599074074076,0.24977807870370372
1728,SEVENTEEN,VERY NICE,1Rrj7KyS2R6SP9CQMDJW1w,65,K-Pop,2016,0.746,0.898,3,-2.818,0,0.0725,0.0526,0.0,0.0858,0.879,121.967,192093,4,1.9854356382978722,0.24623336814621408
1729,ITZY,SHOOT!,2xeaHUnzzT5Kc974OQt1kA,67,K-Pop,2021,0.852,0.762,6,-4.448,0,0.0487,0.333,1.66e-06,0.159,0.907,131.958,139213,4,1.8202426315789468,0.22758026229508196
1730,Bryson Tiller,Self Righteous,4w9dTbEcJx8uBTxGvUYC0h,58,K-Pop,2020,0.521,0.576,7,-7.019,1,0.272,0.204,0.0,0.223,0.234,100.02,241406,3,1.7850368656716418,0.29717435643564355
1731,The Greeting Committee,More,0WVOBPRjZ4AAYjZDAw36mE,58,K-Pop,2018,0.542,0.654,5,-5.455,1,0.0311,0.444,0.0,0.117,0.339,78.012,220733,4,3.059072428571428,0.38512758007117437
1732,TWICE,REWIND,4BBnKqIS2pj2hX0zm0CZZx,60,K-Pop,2021,0.665,0.732,5,-4.865,1,0.173,0.768,0.0,0.378,0.436,82.026,180613,4,2.954596101694915,0.36622691358024695
1733,Bryson Tiller,Overtime,2gq9iG0maBxkuZI7yfGJuv,57,K-Pop,2015,0.657,0.497,1,-7.689,1,0.112,0.254,0.0,0.367,0.593,106.049,218253,4,2.2486936458333333,0.28487984251968507
1734,BIGBANG,FXXK IT,3lYvepDz6yYj29z7e4r5z0,65,K-Pop,2016,0.716,0.763,0,-3.001,0,0.0945,0.147,0.0,0.271,0.575,90.101,231748,4,2.6519827906976747,0.3334306956521739
1735,NCT U,90's Love,64EDGnUytmCV7TfOo67810,54,K-Pop,2020,0.743,0.924,1,-1.501,0,0.0642,0.0688,0.0,0.112,0.702,107.995,213667,4,2.2224577659574467,0.2778138461538462
1736,BLACKPINK,STAY,3tP6QKbXvtrxiDI7QwKyUf,68,K-Pop,2016,0.63,0.432,1,-6.721,1,0.0357,0.551,5.84e-06,0.0962,0.343,87.959,230323,4,2.707207710843373,0.34145460843373493
1737,BAEKHYUN,Candy,6kKC35sKUh2FUx4M0qAL44,64,K-Pop,2020,0.649,0.767,11,-3.838,0,0.0455,0.24,0.0,0.0929,0.608,149.918,227173,4,1.5842624460431656,0.20020134057971017
1738,BTS,Dream Glow (BTS World Original Soundtrack) - Pt. 1,4c1WgUnHXq2LEncGHKgj1I,64,K-Pop,2019,0.735,0.74,0,-3.837,0,0.0519,0.0967,0.0,0.101,0.541,141.948,187458,4,1.69026,0.21128453703703706
1739,ATEEZ,The Real - Heung Version,36pZ33EaTBFSl4n0asZYNU,63,K-Pop,2021,0.634,0.869,5,-4.987,0,0.0352,0.0397,7.07e-06,0.153,0.375,104.945,210051,4,2.266992637362637,0.2857402191780822
1740,BTS,Intro: Serendipity,61RvEx7GLYRHQhG7ldjJo1,64,K-Pop,2017,0.477,0.581,8,-8.795,1,0.119,0.523,0.0,0.201,0.282,129.571,139972,4,2.077040307692308,0.26336612403100773
1741,Monsta X,MIDDLE OF THE NIGHT,2QqHAiFdDZKFJkr1xCV9dG,62,K-Pop,2020,0.737,0.764,0,-5.511,1,0.0947,0.111,0.0,0.0423,0.924,92.044,166213,4,2.598521904761905,0.32612555555555556
1742,JEON SOMI,Anymore,6GwtJzM3yffZ4FJ39QuUcE,61,K-Pop,2021,0.731,0.549,6,-6.749,0,0.0329,0.0154,9.12e-06,0.0825,0.449,137.915,197701,4,1.7313866071428572,0.2173916964285714
1743,ENHYPEN,Upper Side Dreamin’,6oSCR9n71tmwWL3GFb65Ec,65,K-Pop,2021,0.608,0.886,0,-3.027,1,0.0773,0.0281,0.0,0.446,0.783,106.02,189402,4,2.232040731707317,0.28257349544072946
1744,BTS,Respect,2yKBnKOmPXePrbHqRv42r4,65,K-Pop,2020,0.661,0.838,0,-4.806,1,0.116,0.00491,0.0,0.287,0.526,91.463,237540,4,2.59495404494382,0.3281761904761905
1745,DEAN,What 2 Do,6GS3lnAVy5w6AHWEKYzYeS,61,K-Pop,2016,0.632,0.531,8,-5.669,1,0.0333,0.249,0.0,0.346,0.511,95.061,224099,4,2.502325909090909,0.31638923076923076
1746,EVERGLOW,Bon Bon Chocolat,5XS0GCCIotaI6XtsYcIKeX,64,K-Pop,2019,0.72,0.828,6,-5.559,1,0.0612,0.0343,0.0,0.0747,0.633,139.928,228682,4,1.6997252272727275,0.21452494296577948
1747,EXO,Ko Ko Bop,5EzitieoPnjyKHAq0gfRMa,65,K-Pop,2017,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,190423,4,1.622456403508772,0.2055350221238938
1748,SUNMI,Gashina,0jFHMDRXxKaREor3hBEEST,66,K-Pop,2017,0.722,0.833,6,-3.915,1,0.094,0.0556,0.0,0.195,0.53,93.941,180000,4,2.534949275362319,0.32033971223021585
1749,Tech N9ne Collabos,Loud,7LG1SR44Kh4f9lgyXSdWTD,57,K-Pop,2010,0.865,0.878,1,-2.637,0,0.271,0.252,0.0,0.107,0.763,140.075,291867,4,1.7142138095238098,0.21427305185185186
1750,ENHYPEN,10 Months,3LcFQsZw01tRvjCNLgSmTv,65,K-Pop,2020,0.876,0.73,6,-4.276,0,0.0492,0.0345,1.11e-06,0.11,0.709,110.006,194220,4,2.1634811363636364,0.27275514204545454
1751,Bryson Tiller,7:00,7LJZyNjN5U0LdYSBQ9hlLz,59,K-Pop,2021,0.685,0.572,0,-5.685,0,0.147,0.11,0.0,0.183,0.275,117.336,188293,4,2.049082307692308,0.2549485054347826
1752,BTS,Lost,2So2zLatKtnIP0cy3a4Fn0,63,K-Pop,2016,0.547,0.838,9,-4.157,0,0.0544,0.000374,0.0,0.0562,0.47,85.018,241787,4,2.824468214285714,0.3531224629080119
1753,STAYC,SAME SAME,5mr1d04qe0s5ux5fQQcH2p,61,K-Pop,2022,0.734,0.586,1,-7.135,1,0.143,0.0938,0.0,0.281,0.606,76.011,181467,4,3.1149589285714288,0.3946529910714286
1754,Red Velvet,"Good, Bad, Ugly",1DX08glq6CBGBA0N6uL3JV,63,K-Pop,2022,0.486,0.739,11,-4.615,0,0.0848,0.152,0.0,0.26,0.793,169.507,181253,4,1.41647416,0.17792023904382467
1755,LOONA,Why Not?,6yGQ86UppYULzTCxAWgwVN,56,K-Pop,2020,0.806,0.934,2,-0.836,1,0.11,0.104,0.00108,0.0618,0.444,128.016,205520,4,1.8596966355140188,0.23407766355140186
1756,BIBI,"Very, Slowly",7GkHIsnziYgk6j1lx2TK6H,68,K-Pop,2022,0.528,0.423,8,-7.381,1,0.0264,0.678,0.00148,0.167,0.249,135.917,214852,4,1.7504004958677688,0.22113887733887735
1757,EXO,Lotto,6ukWoX4AHV76JdYVdKRPk8,65,K-Pop,2016,0.798,0.867,11,-3.207,0,0.0386,0.0618,0.0,0.193,0.702,99.996,189775,4,2.4077814473684205,0.29999262135922333
1758,ENHYPEN,Let Me In (20 CUBE),4eOcd47wPU3ixxYw0spREl,66,K-Pop,2020,0.483,0.795,8,-4.338,0,0.181,0.00258,0.0,0.0912,0.685,171.853,189859,4,1.3905139552238805,0.1747961080074488
1759,Crush,Beautiful,6mzF8HvHdVrzJNd8M1uFCS,69,K-Pop,2016,0.416,0.41,10,-6.146,1,0.0292,0.843,0.0,0.107,0.219,110.252,227584,4,2.2467484,0.2801703712871287
1760,(G)I-DLE,VILLAIN DIES,6adPuBjUw3Zh6wK27d8Rgv,64,K-Pop,2022,0.733,0.743,7,-5.205,0,0.0893,0.247,0.0,0.3,0.353,77.008,184813,4,3.1159972413793096,0.3894589316239317
1761,JEON SOMI,DUMB DUMB,5VXSt0cvi5wtJTox0wKI4x,62,K-Pop,2021,0.852,0.749,2,-6.218,1,0.0488,0.0177,0.000133,0.0695,0.386,103.06,147241,4,2.3113538709677424,0.2912706451612903
1762,TWICE,ESPRESSO,61iEzLnJzBnMwumWtn0nFp,61,K-Pop,2021,0.656,0.851,7,-2.972,0,0.215,0.065,0.0,0.141,0.752,93.208,187800,4,2.598052957746479,0.3224548263888889
1763,TWICE,"PUSH & PULL (JIHYO, SANA, DAHYUN)",7kbOwsTp2Uqm1scjRPiVt4,60,K-Pop,2021,0.739,0.907,11,-2.487,0,0.156,0.389,1.33e-06,0.0658,0.778,120.069,205467,4,1.990529801980198,0.2494216049382716
1764,Jackson Wang,100 Ways,4mQMvcRtQou5yI8mjuJ1lf,64,K-Pop,2020,0.801,0.783,7,-7.08,1,0.241,0.325,0.0,0.285,0.613,109.955,168627,4,2.167601052631579,0.27277085526315786
1765,TWICE,Knock Knock,3HWOknOVmd44e1jg4g0Sga,62,K-Pop,2017,0.672,0.968,1,-2.636,0,0.131,0.0243,0.0,0.0587,0.473,129.971,195747,4,1.851655339805825,0.230882578313253
1766,Seori,Lovers In The Night,2dX2W20qzwqM6G910woDKo,63,K-Pop,2021,0.776,0.785,9,-4.085,0,0.058,0.295,0.000807,0.169,0.5,98.036,210547,4,2.423425714285715,0.30558098214285717
1767,TAEMIN,MOVE,1cgBWgoL6520lR2QZDzdGN,63,K-Pop,2017,0.697,0.713,8,-5.273,0,0.115,0.0153,0.0,0.0857,0.667,99.964,211949,4,2.3997909411764704,0.30078152046783624
1768,ATEEZ,Say My Name,2UP7KnRSvc4taXbjOoSX0f,62,K-Pop,2019,0.634,0.9,6,-2.614,0,0.0583,0.212,0.0,0.317,0.623,152.968,222024,4,1.5488076258992807,0.19604757685352622
1769,Stray Kids,Easy,4s9diT9GXpI7QiysMkoANG,63,K-Pop,2020,0.701,0.812,6,-5.175,0,0.0602,0.000219,1.03e-05,0.471,0.388,144.1,183135,4,1.6474743518518518,0.20835516203703705
1770,HEIZE,We don't talk together (Prod. by SUGA),6SG8lh7fWQ2bahP5WBYePn,64,K-Pop,2019,0.629,0.736,7,-4.672,1,0.0401,0.039,0.0,0.333,0.308,97.883,199216,4,2.452200375,0.3065028660436137
1771,j-hope,Airplane,2jk6oBuLiCZJTDWhlJEzIw,63,K-Pop,2018,0.801,0.651,0,-7.855,1,0.0579,0.65,0.0,0.109,0.238,119.992,197914,4,1.970605204081633,0.25010304123711335
1772,j-hope,Hope World,5UMPPsXaGbR1qtzcnEtTpM,64,K-Pop,2018,0.706,0.895,1,-4.456,1,0.16,0.0138,0.0,0.595,0.771,117.007,204931,4,2.069450412371134,0.25669580152671756
1773,SuperM,Jopping,5WrEilrRI5cIW0DxMvQYPZ,63,K-Pop,2019,0.74,0.835,10,-3.425,0,0.0839,0.0139,0.0,0.857,0.535,123.024,251293,4,1.9564750793650791,0.24405822485207102
1774,Seori,Dive with you (feat. eaJ),5RqwjQWDwxQ3HTkOfXTrS6,62,K-Pop,2021,0.724,0.675,0,-6.487,1,0.148,0.11,0.000232,0.0852,0.544,94.027,218240,4,2.532132261904762,0.3192288165680473
1775,Dreamcatcher,BOCA,37Ctz6MOHM2thzNIOMo7Z0,65,K-Pop,2020,0.683,0.947,8,-1.717,0,0.064,0.00632,7.34e-05,0.123,0.67,100.024,189547,4,2.3737523376623373,0.29965335483870964
1776,ATEEZ,Wave,28xjm4FnnGI4Xnds7VoNSl,63,K-Pop,2019,0.624,0.86,1,-3.346,1,0.0387,0.0886,1.1e-05,0.123,0.447,99.968,203933,4,2.357715411764706,0.2999979761904762
1777,SHINee,Don't Call Me,462OPOKW0VMbvW9H7HIb0U,62,K-Pop,2021,0.69,0.783,2,-2.076,1,0.0641,0.0127,0.0,0.0962,0.306,82.026,220173,4,2.9654154166666666,0.3667006462585034
